Scholar Name,Title,Publication Link,Authors,Journal/Conference,DOI,Scholar Profile
Sergey Koren,The reference genome of Macropodus opercularis (the paradise fish),http://dx.doi.org/10.1038/s41597-024-03277-1,"Fodor, Erika | Okendo, Javan | Szabó, Nóra | Szabó, Kata | Czimer, Dávid | Tarján-Rácz, Anita | Szeverényi, Ildikó | Low, Bi Wei | Liew, Jia Huan | Koren, Sergey | ... | Burgess, Shawn M.","Scientific Data, volume 11, issue 1 (2024).",http://dx.doi.org/10.1038/s41597-024-03277-1,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,Improved sequence mapping using a complete reference genome and lift-over,http://dx.doi.org/10.1038/s41592-023-02069-6,"Chen, Nae-Chyun | Paulin, Luis F. | Sedlazeck, Fritz J. | Koren, Sergey | Phillippy, Adam M. | Langmead, Ben","Nature Methods, volume 21, issue 1, pages 41-49 (2024).",http://dx.doi.org/10.1038/s41592-023-02069-6,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,"The Genome of the Yellow Mealworm, Tenebrio molitor: It’s Bigger Than You Think",http://dx.doi.org/10.3390/genes14122209,"Oppert, Brenda | Dossey, Aaron T. | Chu, Fu-Chyun | Šatović-Vukšić, Eva | Plohl, Miroslav | Smith, Timothy P. L. | Koren, Sergey | Olmstead, Morgan L. | Leierer, Dewey | Ragan, Gail | Johnston, J. Spencer","Genes, volume 14, issue 12, pages 2209- (2023).",http://dx.doi.org/10.3390/genes14122209,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,Telomere-to-telomere assembly of diploid chromosomes with Verkko,http://dx.doi.org/10.1038/s41587-023-01662-6,"Rautiainen, Mikko | Nurk, Sergey | Walenz, Brian P. | Logsdon, Glennis A. | Porubsky, David | Rhie, Arang | Eichler, Evan E. | Phillippy, Adam M. | Koren, Sergey","Nature Biotechnology, volume 41, issue 10, pages 1474-1482 (2023).",http://dx.doi.org/10.1038/s41587-023-01662-6,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,Genome and Genetic Engineering of the House Cricket (Acheta domesticus): A Resource for Sustainable Agriculture,http://dx.doi.org/10.3390/biom13040589,"Dossey, Aaron T. | Oppert, Brenda | Chu, Fu-Chyun | Lorenzen, Marcé D. | Scheffler, Brian | Simpson, Sheron | Koren, Sergey | Johnston, J. Spencer | Kataoka, Kosuke | Ide, Keigo","Biomolecules, volume 13, issue 4, pages 589- (2023).",http://dx.doi.org/10.3390/biom13040589,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,A family of unusual immunoglobulin superfamily genes in an invertebrate histocompatibility complex,http://dx.doi.org/10.1073/pnas.2207374119,"Huene, Aidan L. | Sanders, Steven M. | Ma, Zhiwei | Nguyen, Anh-Dao | Koren, Sergey | Michaca, Manuel H. | Mullikin, James C. | Phillippy, Adam M. | Schnitzler, Christine E. | Baxevanis, Andreas D. | Nicotra, Matthew L.","Proceedings of the National Academy of Sciences, volume 119, issue 40 (2022).",http://dx.doi.org/10.1073/pnas.2207374119,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,"Merfin: improved variant filtering, assembly evaluation and polishing via k-mer validation",http://dx.doi.org/10.1038/s41592-022-01445-y,"Formenti, Giulio | Rhie, Arang | Walenz, Brian P. | Thibaud-Nissen, Françoise | Shafin, Kishwar | Koren, Sergey | Myers, Eugene W. | Jarvis, Erich D. | Phillippy, Adam M.","Nature Methods, volume 19, issue 6, pages 696-704 (2022).",http://dx.doi.org/10.1038/s41592-022-01445-y,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,Long-read mapping to repetitive reference sequences using Winnowmap2,http://dx.doi.org/10.1038/s41592-022-01457-8,"Jain, Chirag | Rhie, Arang | Hansen, Nancy F. | Koren, Sergey | Phillippy, Adam M.","Nature Methods, volume 19, issue 6, pages 705-710 (2022).",http://dx.doi.org/10.1038/s41592-022-01457-8,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,"The genome of the zebra mussel, Dreissena polymorpha : a resource for comparative genomics, invasion genetics, and biocontrol",http://dx.doi.org/10.1093/g3journal/jkab423,"McCartney, Michael A | Auch, Benjamin | Kono, Thomas | Mallez, Sophie | Zhang, Ying | Obille, Angelico | Becker, Aaron | Abrahante, Juan E | Garbe, John | Badalamenti, Jonathan P | ... | Gohl, Daryl M","G3 Genes|Genomes|Genetics, volume 12, issue 2 (2022).",http://dx.doi.org/10.1093/g3journal/jkab423,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,The whale shark genome reveals patterns of vertebrate gene family evolution,http://dx.doi.org/10.7554/eLife.65394,"Tan, Milton | Redmond, Anthony K | Dooley, Helen | Nozu, Ryo | Sato, Keiichi | Kuraku, Shigehiro | Koren, Sergey | Phillippy, Adam M | Dove, Alistair DM | Read, Timothy","eLife, volume 10 (2021).",http://dx.doi.org/10.7554/eLife.65394,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,Extended haplotype-phasing of long-read de novo genome assemblies using Hi-C,http://dx.doi.org/10.1038/s41467-020-20536-y,"Kronenberg, Zev N. | Rhie, Arang | Koren, Sergey | Concepcion, Gregory T. | Peluso, Paul | Munson, Katherine M. | Porubsky, David | Kuhn, Kristen | Mueller, Kathryn A. | Low, Wai Yee | ... | Kingan, Sarah B.","Nature Communications, volume 12, issue 1 (2021).",http://dx.doi.org/10.1038/s41467-020-20536-y,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,Evolutionary superscaffolding and chromosome anchoring to improve Anopheles genome assemblies,http://dx.doi.org/10.1186/s12915-019-0728-3,"Waterhouse, Robert M. | Aganezov, Sergey | Anselmetti, Yoann | Lee, Jiyoung | Ruzzante, Livio | Reijnders, Maarten J. M. F. | Feron, Romain | Bérard, Sèverine | George, Phillip | Hahn, Matthew W. | ... | Sharakhov, Igor V.","BMC Biology, volume 18, issue 1 (2020).",http://dx.doi.org/10.1186/s12915-019-0728-3,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,"Merqury: reference-free quality, completeness, and phasing assessment for genome assemblies",http://dx.doi.org/10.1186/s13059-020-02134-9,"Rhie, Arang | Walenz, Brian P. | Koren, Sergey | Phillippy, Adam M.","Genome Biology, volume 21, issue 1 (2020).",http://dx.doi.org/10.1186/s13059-020-02134-9,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,"HiCanu: accurate assembly of segmental duplications, satellites, and allelic variants from high-fidelity long reads",http://dx.doi.org/10.1101/gr.263566.120,"Nurk, Sergey | Walenz, Brian P. | Rhie, Arang | Vollger, Mitchell R. | Logsdon, Glennis A. | Grothe, Robert | Miga, Karen H. | Eichler, Evan E. | Phillippy, Adam M. | Koren, Sergey","Genome Research, volume 30, issue 9, pages 1291-1305 (2020).",http://dx.doi.org/10.1101/gr.263566.120,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,Weighted minimizer sampling improves long read mapping,http://dx.doi.org/10.1093/bioinformatics/btaa435,"Jain, Chirag | Rhie, Arang | Zhang, Haowen | Chu, Claudia | Walenz, Brian P | Koren, Sergey | Phillippy, Adam M","Bioinformatics, volume 36, issue Supplement_1, pages i111-i118 (2020).",http://dx.doi.org/10.1093/bioinformatics/btaa435,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,Effect of sequence depth and length in long-read assembly of the maize inbred NC358,http://dx.doi.org/10.1038/s41467-020-16037-7,"Ou, Shujun | Liu, Jianing | Chougule, Kapeel M. | Fungtammasan, Arkarachai | Seetharam, Arun S. | Stein, Joshua C. | Llaca, Victor | Manchanda, Nancy | Gilbert, Amanda M. | Wei, Sharon | ... | Ware, Doreen","Nature Communications, volume 11, issue 1 (2020).",http://dx.doi.org/10.1038/s41467-020-16037-7,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,Haplotype-resolved genomes provide insights into structural variation and gene content in Angus and Brahman cattle,http://dx.doi.org/10.1038/s41467-020-15848-y,"Low, Wai Yee | Tearle, Rick | Liu, Ruijie | Koren, Sergey | Rhie, Arang | Bickhart, Derek M. | Rosen, Benjamin D. | Kronenberg, Zev N. | Kingan, Sarah B. | Tseng, Elizabeth | ... | Williams, John L.","Nature Communications, volume 11, issue 1 (2020).",http://dx.doi.org/10.1038/s41467-020-15848-y,https://scholargps.com/scholars/15103000048547/sergey-koren
Sergey Koren,Continuous chromosome-scale haplotypes assembled from a single interspecies F1 hybrid of yak and cattle,http://dx.doi.org/10.1093/gigascience/giaa029,"Rice, Edward S | Koren, Sergey | Rhie, Arang | Heaton, Michael P | Kalbfleisch, Theodore S | Hardy, Timothy | Hackett, Peter H | Bickhart, Derek M | Rosen, Benjamin D | Ley, Brian Vander | ... | Smith, Timothy P L","GigaScience, volume 9, issue 4 (2020).",http://dx.doi.org/10.1093/gigascience/giaa029,https://scholargps.com/scholars/15103000048547/sergey-koren
Jiu-Ying Dong,An integrated method for shared power bank supplier selection based on linguistic hesitant fuzzy multi-criteria group decision making,http://dx.doi.org/10.1016/j.knosys.2024.112300,"Wan, Shu-Ping | Dong, Jiu-Ying | Chen, Shyi-Ming",Knowledge-Based Systems (2024).,http://dx.doi.org/10.1016/j.knosys.2024.112300,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,Evaluation of Key Factors for Promoting Green Construction Practices Based on a Hybrid Decision-Making Framework: A Case Study on the Renovation of Old Residential Communities in China,http://dx.doi.org/10.3390/axioms12100971,"Sun, Guoshuai | Li, Mingzhu | Dong, Jiuying | Wan, Shuping | Feng, Jiao","Axioms, volume 12, issue 10, pages 971- (2023).",http://dx.doi.org/10.3390/axioms12100971,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,Group decision-making with interval multiplicative preference relations,http://dx.doi.org/10.1007/s10115-022-01816-z,"Wan, Shuping | Cheng, Xianjuan | Dong, Jiuying","Knowledge and Information Systems, volume 65, issue 5, pages 2305-2346 (2023).",http://dx.doi.org/10.1007/s10115-022-01816-z,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,Behavioral Decision-Making of Key Stakeholders in Public-Private Partnerships: A Hybrid Method and Benefit Distribution Study,http://dx.doi.org/10.32604/cmes.2023.025652,"Sun, Guoshuai | Zhang, Wanyi | Dong, Jiuying | Wan, Shuping | Feng, Jiao","Computer Modeling in Engineering & Sciences, volume 136, issue 3, pages 2895-2934 (2023).",http://dx.doi.org/10.32604/cmes.2023.025652,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,A Novel Extension of Best-Worst Method With Intuitionistic Fuzzy Reference Comparisons,http://dx.doi.org/10.1109/TFUZZ.2021.3064695,"Wan, Shuping | Dong, Jiuying","IEEE Transactions on Fuzzy Systems, volume 30, issue 6, pages 1698-1711 (2022).",http://dx.doi.org/10.1109/TFUZZ.2021.3064695,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,Personalized individual semantics based consensus reaching process for large-scale group decision making with probabilistic linguistic preference relations and application to COVID-19 surveillance,http://dx.doi.org/10.1016/j.eswa.2021.116328,"Wan, Shu-Ping | Yan, Jia | Dong, Jiu-Ying","Expert Systems with Applications, volume 191 (2022).",http://dx.doi.org/10.1016/j.eswa.2021.116328,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,A consensual method for multi-criteria group decision-making with linguistic intuitionistic information,http://dx.doi.org/10.1016/j.ins.2021.10.030,"Wan, Shu-Ping | Zou, Wen-Chang | Dong, Jiu-Ying | Martínez, Luis","Information Sciences, volume 582 (2022).",http://dx.doi.org/10.1016/j.ins.2021.10.030,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,An Efficiency-Based Interactive Dynamic Technique with Interval-Valued Hesitant Fuzzy Constraint Cone for Rescue Route Planning,http://dx.doi.org/10.2139/ssrn.4225454,"Wan, Shuping | Chen, Zehui | Dong, Jiuying",SSRN Electronic Journal (2022).,http://dx.doi.org/10.2139/ssrn.4225454,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,Group Decision-Making Method with Incomplete Intuitionistic Fuzzy Preference Relations Based on a Generalized Multiplicative Consistent Concept,http://dx.doi.org/10.32604/cmes.2022.020598,"Lu, Xiaoyun | Dong, Jiuying | Li, Hecheng | Wan, Shuping","Computer Modeling in Engineering & Sciences, volume 132, issue 3, pages 881-907 (2022).",http://dx.doi.org/10.32604/cmes.2022.020598,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,An efficiency-based interval type-2 fuzzy multi-criteria group decision making for makeshift hospital selection,http://dx.doi.org/10.1016/j.asoc.2021.108243,"Chen, Ze-hui | Wan, Shu-ping | Dong, Jiu-ying","Applied Soft Computing, volume 115 (2022).",http://dx.doi.org/10.1016/j.asoc.2021.108243,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,A Fermatean Fuzzy ELECTRE Method for Multi-Criteria Group Decision-Making,http://dx.doi.org/10.15388/21-INFOR463,"Zhou, Li-Ping | Wan, Shu-Ping | Dong, Jiu-Ying",Informatica (2022).,http://dx.doi.org/10.15388/21-INFOR463,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,Bi-objective trapezoidal fuzzy mixed integer linear program-based distribution center location decision for large-scale emergencies,http://dx.doi.org/10.1016/j.asoc.2021.107757,"Wan, Shu-ping | Chen, Ze-hui | Dong, Jiu-ying","Applied Soft Computing, volume 110 (2021).",http://dx.doi.org/10.1016/j.asoc.2021.107757,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,An axiomatic design-based mathematical programming method for heterogeneous multi-criteria group decision making with linguistic fuzzy truth degrees,http://dx.doi.org/10.1016/j.ins.2021.04.091,"Liu, Ai-Hua | Wan, Shu-Ping | Dong, Jiu-Ying","Information Sciences, volume 571 (2021).",http://dx.doi.org/10.1016/j.ins.2021.04.091,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,Fuzzy best-worst method based on generalized interval-valued trapezoidal fuzzy numbers for multi-criteria decision-making,http://dx.doi.org/10.1016/j.ins.2021.03.038,"Wan, Shuping | Dong, Jiuying | Chen, Shyi-Ming","Information Sciences, volume 573 (2021).",http://dx.doi.org/10.1016/j.ins.2021.03.038,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,Decision making with incomplete interval multiplicative preference relations based on stochastic program and interval category,http://dx.doi.org/10.1016/j.ins.2021.03.005,"Wan, Shuping | Yuan, Huwei | Dong, Jiuying","Information Sciences, volume 570 (2021).",http://dx.doi.org/10.1016/j.ins.2021.03.005,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,New decision-making methods with interval reciprocal preference relations: A new admissible order relation of intervals,http://dx.doi.org/10.1016/j.ins.2021.03.053,"Cheng, Xianjuan | Wan, Shuping | Dong, Jiuying | Martínez, Luis","Information Sciences, volume 569 (2021).",http://dx.doi.org/10.1016/j.ins.2021.03.053,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,Interactive multi-criteria group decision-making with probabilistic linguistic information for emergency assistance of COVID-19,http://dx.doi.org/10.1016/j.asoc.2021.107383,"Wan, Shu-Ping | Huang Cheng, Wen-Bo | Dong, Jiu-Ying","Applied Soft Computing, volume 107 (2021).",http://dx.doi.org/10.1016/j.asoc.2021.107383,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,A new consistency definition of interval multiplicative preference relation,http://dx.doi.org/10.1016/j.fss.2020.06.010,"Cheng, Xian-Juan | Wan, Shu-Ping | Dong, Jiu-Ying","Fuzzy Sets and Systems, volume 409 (2021).",http://dx.doi.org/10.1016/j.fss.2020.06.010,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,L-R geometric consistency definition of triangular multiplicative preference relation in group decision making,http://dx.doi.org/10.1016/j.fss.2020.07.006,"Wan, Shuping | Cheng, Xianjuan | Chen, Changxiong | Dong, Jiuying","Fuzzy Sets and Systems, volume 409 (2021).",http://dx.doi.org/10.1016/j.fss.2020.07.006,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jiu-Ying Dong,An integrated interval type-2 fuzzy technique for democratic–autocratic multi-criteria decision making,http://dx.doi.org/10.1016/j.knosys.2020.106735,"Wan, Shu-ping | Chen, Ze-hui | Dong, Jiu-ying","Knowledge-Based Systems, volume 214 (2021).",http://dx.doi.org/10.1016/j.knosys.2020.106735,https://scholargps.com/scholars/69619114487431/jiu-ying-dong
Jun Cheng,Static output feedback LFC for semi‐Markov type interconnected multi‐area power systems: A non‐fragile PI strategy,http://dx.doi.org/10.1002/rnc.7538,"Li, Xiaoqing | Li, Yulong | Cheng, Jun | Shi, Kaibo | Qiu, Kun",International Journal of Robust and Nonlinear Control (2024).,http://dx.doi.org/10.1002/rnc.7538,https://scholargps.com/scholars/71957768360152/jun-cheng
Jun Cheng,Asynchronous output feedback control for fuzzy Markov jump systems with actuator faults and deception attacks,http://dx.doi.org/10.1007/s11071-024-10081-4,"Hu, Meng-Jie | Cheng, Jun",Nonlinear Dynamics (2024).,http://dx.doi.org/10.1007/s11071-024-10081-4,https://scholargps.com/scholars/71957768360152/jun-cheng
Jun Cheng,Event-based asynchronous state estimation for Markov jump memristive neural networks,http://dx.doi.org/10.1016/j.amc.2024.128653,"Tang, Tianfeng | Qin, Gang | Zhang, Bin | Cheng, Jun | Cao, Jinde","Applied Mathematics and Computation, volume 473 (2024).",http://dx.doi.org/10.1016/j.amc.2024.128653,https://scholargps.com/scholars/71957768360152/jun-cheng
